current density,FE
56.868687,0.875758
56.868687,0.883838
56.868687,0.891919
56.868687,0.900000
60.858586,0.100000
60.858586,0.108081
60.858586,0.116162
60.858586,0.124242
60.858586,0.132323
60.858586,0.140404
60.858586,0.148485
60.858586,0.156566
60.858586,0.164646
60.858586,0.172727
60.858586,0.180808
60.858586,0.188889
60.858586,0.196970
60.858586,0.205051
60.858586,0.213131
60.858586,0.221212
60.858586,0.229293
60.858586,0.237374
60.858586,0.245455
60.858586,0.253535
60.858586,0.261616
60.858586,0.269697
60.858586,0.277778
60.858586,0.285859
60.858586,0.293939
60.858586,0.302020
60.858586,0.310101
60.858586,0.318182
60.858586,0.326263
60.858586,0.334343
60.858586,0.342424
60.858586,0.350505
60.858586,0.358586
60.858586,0.366667
60.858586,0.374747
60.858586,0.382828
60.858586,0.390909
60.858586,0.398990
60.858586,0.407071
60.858586,0.415152
60.858586,0.423232
60.858586,0.431313
60.858586,0.439394
60.858586,0.447475
60.858586,0.455556
60.858586,0.463636
60.858586,0.471717
60.858586,0.479798
60.858586,0.487879
60.858586,0.495960
60.858586,0.504040
60.858586,0.512121
60.858586,0.520202
60.858586,0.528283
60.858586,0.536364
60.858586,0.544444
60.858586,0.552525
60.858586,0.560606
60.858586,0.568687
60.858586,0.576768
60.858586,0.584848
60.858586,0.592929
60.858586,0.601010
60.858586,0.609091
60.858586,0.617172
60.858586,0.625253
60.858586,0.633333
60.858586,0.641414
60.858586,0.649495
60.858586,0.657576
60.858586,0.665657
60.858586,0.673737
60.858586,0.681818
60.858586,0.689899
60.858586,0.697980
60.858586,0.706061
60.858586,0.714141
60.858586,0.722222
60.858586,0.730303
60.858586,0.738384
60.858586,0.746465
60.858586,0.754545
60.858586,0.762626
60.858586,0.770707
60.858586,0.778788
60.858586,0.786869
60.858586,0.794949
60.858586,0.803030
60.858586,0.811111
60.858586,0.819192
60.858586,0.827273
60.858586,0.835354
60.858586,0.843434
60.858586,0.851515
60.858586,0.859596
60.858586,0.867677
60.858586,0.875758
60.858586,0.883838
60.858586,0.891919
60.858586,0.900000
64.848485,0.100000
64.848485,0.108081
64.848485,0.116162
64.848485,0.124242
64.848485,0.132323
64.848485,0.140404
64.848485,0.148485
64.848485,0.156566
64.848485,0.164646
64.848485,0.172727
64.848485,0.180808
64.848485,0.188889
64.848485,0.196970
64.848485,0.205051
64.848485,0.213131
64.848485,0.221212
64.848485,0.229293
64.848485,0.237374
64.848485,0.245455
64.848485,0.253535
64.848485,0.261616
64.848485,0.269697
64.848485,0.277778
64.848485,0.285859
64.848485,0.293939
64.848485,0.302020
64.848485,0.310101
64.848485,0.318182
64.848485,0.326263
64.848485,0.334343
64.848485,0.342424
64.848485,0.350505
64.848485,0.358586
64.848485,0.366667
64.848485,0.374747
64.848485,0.382828
64.848485,0.390909
64.848485,0.398990
64.848485,0.407071
64.848485,0.415152
64.848485,0.423232
64.848485,0.431313
64.848485,0.439394
64.848485,0.447475
64.848485,0.455556
64.848485,0.463636
64.848485,0.471717
64.848485,0.479798
64.848485,0.487879
64.848485,0.495960
64.848485,0.504040
64.848485,0.512121
64.848485,0.520202
64.848485,0.528283
64.848485,0.536364
64.848485,0.544444
64.848485,0.552525
64.848485,0.560606
64.848485,0.568687
64.848485,0.576768
64.848485,0.584848
64.848485,0.592929
64.848485,0.601010
64.848485,0.609091
64.848485,0.617172
64.848485,0.625253
64.848485,0.633333
64.848485,0.641414
64.848485,0.649495
64.848485,0.657576
64.848485,0.665657
64.848485,0.673737
64.848485,0.681818
64.848485,0.689899
64.848485,0.697980
64.848485,0.706061
64.848485,0.714141
64.848485,0.722222
64.848485,0.730303
64.848485,0.738384
64.848485,0.746465
64.848485,0.754545
64.848485,0.762626
64.848485,0.770707
64.848485,0.778788
64.848485,0.786869
64.848485,0.794949
64.848485,0.803030
64.848485,0.811111
64.848485,0.819192
64.848485,0.827273
64.848485,0.835354
64.848485,0.843434
64.848485,0.851515
64.848485,0.859596
64.848485,0.867677
64.848485,0.875758
64.848485,0.883838
64.848485,0.891919
64.848485,0.900000
68.838384,0.100000
68.838384,0.108081
68.838384,0.116162
68.838384,0.124242
68.838384,0.132323
68.838384,0.140404
68.838384,0.148485
68.838384,0.156566
68.838384,0.164646
68.838384,0.172727
68.838384,0.180808
68.838384,0.188889
68.838384,0.196970
68.838384,0.205051
68.838384,0.213131
68.838384,0.221212
68.838384,0.229293
68.838384,0.237374
68.838384,0.245455
68.838384,0.253535
68.838384,0.261616
68.838384,0.269697
68.838384,0.277778
68.838384,0.285859
68.838384,0.293939
68.838384,0.302020
68.838384,0.310101
68.838384,0.318182
68.838384,0.326263
68.838384,0.334343
68.838384,0.342424
68.838384,0.350505
68.838384,0.358586
68.838384,0.366667
68.838384,0.374747
68.838384,0.382828
68.838384,0.390909
68.838384,0.398990
68.838384,0.407071
68.838384,0.415152
68.838384,0.423232
68.838384,0.431313
68.838384,0.439394
68.838384,0.447475
68.838384,0.455556
68.838384,0.463636
68.838384,0.471717
68.838384,0.479798
68.838384,0.487879
68.838384,0.495960
68.838384,0.504040
68.838384,0.512121
68.838384,0.520202
68.838384,0.528283
68.838384,0.536364
68.838384,0.544444
68.838384,0.552525
68.838384,0.560606
68.838384,0.568687
68.838384,0.576768
68.838384,0.584848
68.838384,0.592929
68.838384,0.601010
68.838384,0.609091
68.838384,0.617172
68.838384,0.625253
68.838384,0.633333
68.838384,0.641414
68.838384,0.649495
68.838384,0.657576
68.838384,0.665657
68.838384,0.673737
68.838384,0.681818
68.838384,0.689899
68.838384,0.697980
68.838384,0.706061
68.838384,0.714141
68.838384,0.722222
68.838384,0.730303
68.838384,0.738384
68.838384,0.746465
68.838384,0.754545
68.838384,0.762626
68.838384,0.770707
68.838384,0.778788
68.838384,0.786869
68.838384,0.794949
68.838384,0.803030
68.838384,0.811111
68.838384,0.819192
68.838384,0.827273
68.838384,0.835354
68.838384,0.843434
68.838384,0.851515
68.838384,0.859596
68.838384,0.867677
68.838384,0.875758
68.838384,0.883838
68.838384,0.891919
68.838384,0.900000
72.828283,0.100000
72.828283,0.108081
72.828283,0.116162
72.828283,0.124242
72.828283,0.132323
72.828283,0.140404
72.828283,0.148485
72.828283,0.156566
72.828283,0.164646
72.828283,0.172727
72.828283,0.180808
72.828283,0.188889
72.828283,0.196970
72.828283,0.205051
72.828283,0.213131
72.828283,0.221212
72.828283,0.229293
72.828283,0.237374
72.828283,0.245455
72.828283,0.253535
72.828283,0.261616
72.828283,0.269697
72.828283,0.277778
72.828283,0.285859
72.828283,0.293939
72.828283,0.302020
72.828283,0.310101
72.828283,0.318182
72.828283,0.326263
72.828283,0.334343
72.828283,0.342424
72.828283,0.350505
72.828283,0.358586
72.828283,0.366667
72.828283,0.374747
72.828283,0.382828
72.828283,0.390909
72.828283,0.398990
72.828283,0.407071
72.828283,0.415152
72.828283,0.423232
72.828283,0.431313
72.828283,0.439394
72.828283,0.447475
72.828283,0.455556
72.828283,0.463636
72.828283,0.471717
72.828283,0.479798
72.828283,0.487879
72.828283,0.495960
72.828283,0.504040
72.828283,0.512121
72.828283,0.520202
72.828283,0.528283
72.828283,0.536364
72.828283,0.544444
72.828283,0.552525
72.828283,0.560606
72.828283,0.568687
72.828283,0.576768
72.828283,0.584848
72.828283,0.592929
72.828283,0.601010
72.828283,0.609091
72.828283,0.617172
72.828283,0.625253
72.828283,0.633333
72.828283,0.641414
72.828283,0.649495
72.828283,0.657576
72.828283,0.665657
72.828283,0.673737
72.828283,0.681818
72.828283,0.689899
72.828283,0.697980
72.828283,0.706061
72.828283,0.714141
72.828283,0.722222
72.828283,0.730303
72.828283,0.738384
72.828283,0.746465
72.828283,0.754545
72.828283,0.762626
72.828283,0.770707
72.828283,0.778788
72.828283,0.786869
72.828283,0.794949
72.828283,0.803030
72.828283,0.811111
72.828283,0.819192
72.828283,0.827273
72.828283,0.835354
72.828283,0.843434
72.828283,0.851515
72.828283,0.859596
72.828283,0.867677
72.828283,0.875758
72.828283,0.883838
72.828283,0.891919
72.828283,0.900000
76.818182,0.100000
76.818182,0.108081
76.818182,0.116162
76.818182,0.124242
76.818182,0.132323
76.818182,0.140404
76.818182,0.148485
76.818182,0.156566
76.818182,0.164646
76.818182,0.172727
76.818182,0.180808
76.818182,0.188889
76.818182,0.196970
76.818182,0.205051
76.818182,0.213131
76.818182,0.221212
76.818182,0.229293
76.818182,0.237374
76.818182,0.245455
76.818182,0.253535
76.818182,0.261616
76.818182,0.269697
76.818182,0.277778
76.818182,0.285859
76.818182,0.293939
76.818182,0.302020
76.818182,0.310101
76.818182,0.318182
76.818182,0.326263
76.818182,0.334343
76.818182,0.342424
76.818182,0.350505
76.818182,0.358586
76.818182,0.366667
76.818182,0.374747
76.818182,0.382828
76.818182,0.390909
76.818182,0.398990
76.818182,0.407071
76.818182,0.415152
76.818182,0.423232
76.818182,0.431313
76.818182,0.439394
76.818182,0.447475
76.818182,0.455556
76.818182,0.463636
76.818182,0.471717
76.818182,0.479798
76.818182,0.487879
76.818182,0.495960
76.818182,0.504040
76.818182,0.512121
76.818182,0.520202
76.818182,0.528283
76.818182,0.536364
76.818182,0.544444
76.818182,0.552525
76.818182,0.560606
76.818182,0.568687
76.818182,0.576768
76.818182,0.584848
76.818182,0.592929
76.818182,0.601010
76.818182,0.609091
76.818182,0.617172
76.818182,0.625253
76.818182,0.633333
76.818182,0.641414
76.818182,0.649495
76.818182,0.657576
76.818182,0.665657
76.818182,0.673737
76.818182,0.681818
76.818182,0.689899
76.818182,0.697980
76.818182,0.706061
76.818182,0.714141
76.818182,0.722222
76.818182,0.730303
76.818182,0.738384
76.818182,0.746465
76.818182,0.754545
76.818182,0.762626
76.818182,0.770707
76.818182,0.778788
76.818182,0.786869
76.818182,0.794949
76.818182,0.803030
76.818182,0.811111
76.818182,0.819192
76.818182,0.827273
76.818182,0.835354
76.818182,0.843434
76.818182,0.851515
76.818182,0.859596
76.818182,0.867677
76.818182,0.875758
76.818182,0.883838
76.818182,0.891919
76.818182,0.900000
80.808081,0.100000
80.808081,0.108081
80.808081,0.116162
80.808081,0.124242
80.808081,0.132323
80.808081,0.140404
80.808081,0.148485
80.808081,0.156566
80.808081,0.164646
80.808081,0.172727
80.808081,0.180808
80.808081,0.188889
80.808081,0.196970
80.808081,0.205051
80.808081,0.213131
80.808081,0.221212
80.808081,0.229293
80.808081,0.237374
80.808081,0.245455
80.808081,0.253535
80.808081,0.261616
80.808081,0.269697
80.808081,0.277778
80.808081,0.285859
80.808081,0.293939
80.808081,0.302020
80.808081,0.310101
80.808081,0.318182
80.808081,0.326263
80.808081,0.334343
80.808081,0.342424
80.808081,0.350505
80.808081,0.358586
80.808081,0.366667
80.808081,0.374747
80.808081,0.382828
80.808081,0.390909
80.808081,0.398990
80.808081,0.407071
80.808081,0.415152
80.808081,0.423232
80.808081,0.431313
80.808081,0.439394
80.808081,0.447475
80.808081,0.455556
80.808081,0.463636
80.808081,0.471717
80.808081,0.479798
80.808081,0.487879
80.808081,0.495960
80.808081,0.504040
80.808081,0.512121
80.808081,0.520202
80.808081,0.528283
80.808081,0.536364
80.808081,0.544444
80.808081,0.552525
80.808081,0.560606
80.808081,0.568687
80.808081,0.576768
80.808081,0.584848
80.808081,0.592929
80.808081,0.601010
80.808081,0.609091
80.808081,0.617172
80.808081,0.625253
80.808081,0.633333
80.808081,0.641414
80.808081,0.649495
80.808081,0.657576
80.808081,0.665657
80.808081,0.673737
80.808081,0.681818
80.808081,0.689899
80.808081,0.697980
80.808081,0.706061
80.808081,0.714141
80.808081,0.722222
80.808081,0.730303
80.808081,0.738384
80.808081,0.746465
80.808081,0.754545
80.808081,0.762626
80.808081,0.770707
80.808081,0.778788
80.808081,0.786869
80.808081,0.794949
80.808081,0.803030
80.808081,0.811111
80.808081,0.819192
80.808081,0.827273
80.808081,0.835354
80.808081,0.843434
80.808081,0.851515
80.808081,0.859596
80.808081,0.867677
80.808081,0.875758
80.808081,0.883838
80.808081,0.891919
80.808081,0.900000
84.797980,0.100000
84.797980,0.108081
84.797980,0.116162
84.797980,0.124242
84.797980,0.132323
84.797980,0.140404
84.797980,0.148485
84.797980,0.156566
84.797980,0.164646
84.797980,0.172727
84.797980,0.180808
84.797980,0.188889
84.797980,0.196970
84.797980,0.205051
84.797980,0.213131
84.797980,0.221212
84.797980,0.229293
84.797980,0.237374
84.797980,0.245455
84.797980,0.253535
84.797980,0.261616
84.797980,0.269697
84.797980,0.277778
84.797980,0.285859
84.797980,0.293939
84.797980,0.302020
84.797980,0.310101
84.797980,0.318182
84.797980,0.326263
84.797980,0.334343
84.797980,0.342424
84.797980,0.350505
84.797980,0.358586
84.797980,0.366667
84.797980,0.374747
84.797980,0.382828
84.797980,0.390909
84.797980,0.398990
84.797980,0.407071
84.797980,0.415152
84.797980,0.423232
84.797980,0.431313
84.797980,0.439394
84.797980,0.447475
84.797980,0.455556
84.797980,0.463636
84.797980,0.471717
84.797980,0.479798
84.797980,0.487879
84.797980,0.495960
84.797980,0.504040
84.797980,0.512121
84.797980,0.520202
84.797980,0.528283
84.797980,0.536364
84.797980,0.544444
84.797980,0.552525
84.797980,0.560606
84.797980,0.568687
84.797980,0.576768
84.797980,0.584848
84.797980,0.592929
84.797980,0.601010
84.797980,0.609091
84.797980,0.617172
84.797980,0.625253
84.797980,0.633333
84.797980,0.641414
84.797980,0.649495
84.797980,0.657576
84.797980,0.665657
84.797980,0.673737
84.797980,0.681818
84.797980,0.689899
84.797980,0.697980
84.797980,0.706061
84.797980,0.714141
84.797980,0.722222
84.797980,0.730303
84.797980,0.738384
84.797980,0.746465
84.797980,0.754545
84.797980,0.762626
84.797980,0.770707
84.797980,0.778788
84.797980,0.786869
84.797980,0.794949
84.797980,0.803030
84.797980,0.811111
84.797980,0.819192
84.797980,0.827273
84.797980,0.835354
84.797980,0.843434
84.797980,0.851515
84.797980,0.859596
84.797980,0.867677
84.797980,0.875758
84.797980,0.883838
84.797980,0.891919
84.797980,0.900000
88.787879,0.100000
88.787879,0.108081
88.787879,0.116162
88.787879,0.124242
88.787879,0.132323
88.787879,0.140404
88.787879,0.148485
88.787879,0.156566
88.787879,0.164646
88.787879,0.172727
88.787879,0.180808
88.787879,0.188889
88.787879,0.196970
88.787879,0.205051
88.787879,0.213131
88.787879,0.221212
88.787879,0.229293
88.787879,0.237374
88.787879,0.245455
88.787879,0.253535
88.787879,0.261616
88.787879,0.269697
88.787879,0.277778
88.787879,0.285859
88.787879,0.293939
88.787879,0.302020
88.787879,0.310101
88.787879,0.318182
88.787879,0.326263
88.787879,0.334343
88.787879,0.342424
88.787879,0.350505
88.787879,0.358586
88.787879,0.366667
88.787879,0.374747
88.787879,0.382828
88.787879,0.390909
88.787879,0.398990
88.787879,0.407071
88.787879,0.415152
88.787879,0.423232
88.787879,0.431313
88.787879,0.439394
88.787879,0.447475
88.787879,0.455556
88.787879,0.463636
88.787879,0.471717
88.787879,0.479798
88.787879,0.487879
88.787879,0.495960
88.787879,0.504040
88.787879,0.512121
88.787879,0.520202
88.787879,0.528283
88.787879,0.536364
88.787879,0.544444
88.787879,0.552525
88.787879,0.560606
88.787879,0.568687
88.787879,0.576768
88.787879,0.584848
88.787879,0.592929
88.787879,0.601010
88.787879,0.609091
88.787879,0.617172
88.787879,0.625253
88.787879,0.633333
88.787879,0.641414
88.787879,0.649495
88.787879,0.657576
88.787879,0.665657
88.787879,0.673737
88.787879,0.681818
88.787879,0.689899
88.787879,0.697980
88.787879,0.706061
88.787879,0.714141
88.787879,0.722222
88.787879,0.730303
88.787879,0.738384
88.787879,0.746465
88.787879,0.754545
88.787879,0.762626
88.787879,0.770707
88.787879,0.778788
88.787879,0.786869
88.787879,0.794949
88.787879,0.803030
88.787879,0.811111
88.787879,0.819192
88.787879,0.827273
88.787879,0.835354
88.787879,0.843434
88.787879,0.851515
88.787879,0.859596
88.787879,0.867677
88.787879,0.875758
88.787879,0.883838
88.787879,0.891919
88.787879,0.900000
92.777778,0.100000
92.777778,0.108081
92.777778,0.116162
92.777778,0.124242
92.777778,0.132323
92.777778,0.140404
92.777778,0.148485
92.777778,0.156566
92.777778,0.164646
92.777778,0.172727
92.777778,0.180808
92.777778,0.188889
92.777778,0.196970
92.777778,0.205051
92.777778,0.213131
92.777778,0.221212
92.777778,0.229293
92.777778,0.237374
92.777778,0.245455
92.777778,0.253535
92.777778,0.261616
92.777778,0.269697
92.777778,0.277778
92.777778,0.285859
92.777778,0.293939
92.777778,0.302020
92.777778,0.310101
92.777778,0.318182
92.777778,0.326263
92.777778,0.334343
92.777778,0.342424
92.777778,0.350505
92.777778,0.358586
92.777778,0.366667
92.777778,0.374747
92.777778,0.382828
92.777778,0.390909
92.777778,0.398990
92.777778,0.407071
92.777778,0.415152
92.777778,0.423232
92.777778,0.431313
92.777778,0.439394
92.777778,0.447475
92.777778,0.455556
92.777778,0.463636
92.777778,0.471717
92.777778,0.479798
92.777778,0.487879
92.777778,0.495960
92.777778,0.504040
92.777778,0.512121
92.777778,0.520202
92.777778,0.528283
92.777778,0.536364
92.777778,0.544444
92.777778,0.552525
92.777778,0.560606
92.777778,0.568687
